Gene stable ID	Mouse gene stable ID	Mouse homology type
ENSG00000253559		
ENSG00000254727		
ENSG00000151376	ENSMUSG00000030621	ortholog_one2one
ENSG00000227474		
ENSG00000088826	ENSMUSG00000027333	ortholog_one2one
ENSG00000267137		
ENSG00000066651	ENSMUSG00000019792	ortholog_one2one
ENSG00000111536		
ENSG00000139908	ENSMUSG00000007591	ortholog_one2one
ENSG00000205578		
ENSG00000213920	ENSMUSG00000002329	ortholog_one2many
ENSG00000126947	ENSMUSG00000033460	ortholog_one2one
ENSG00000185669	ENSMUSG00000006587	ortholog_one2one
ENSG00000187013		
ENSG00000164694	ENSMUSG00000071984	ortholog_one2one
ENSG00000224292		
ENSG00000238098		
ENSG00000230391		
ENSG00000255970		
ENSG00000277423		
ENSG00000174238	ENSMUSG00000017781	ortholog_one2one
ENSG00000176142	ENSMUSG00000002845	ortholog_one2one
ENSG00000145826	ENSMUSG00000021539	ortholog_one2one
ENSG00000141198	ENSMUSG00000020541	ortholog_one2one
ENSG00000135407	ENSMUSG00000025432	ortholog_one2one
ENSG00000253940		
ENSG00000142185	ENSMUSG00000009292	ortholog_one2one
ENSG00000280986		
ENSG00000083812	ENSMUSG00000004500	ortholog_one2many
ENSG00000095139	ENSMUSG00000032096	ortholog_one2one
ENSG00000276644	ENSMUSG00000055639	ortholog_one2one
ENSG00000213467		
ENSG00000265799		
ENSG00000275894		
ENSG00000255833	ENSMUSG00000049625	ortholog_one2one
ENSG00000168993	ENSMUSG00000033615	ortholog_one2one
ENSG00000284341	ENSMUSG00000015090	ortholog_one2many
ENSG00000223470		
ENSG00000262518		
ENSG00000250118		
ENSG00000262271		
ENSG00000213045		
ENSG00000232892		
ENSG00000225079		
ENSG00000162819	ENSMUSG00000046836	ortholog_one2one
ENSG00000229399		
ENSG00000226916		
ENSG00000240870		
ENSG00000068438	ENSMUSG00000031171	ortholog_one2one
ENSG00000237808		
ENSG00000244383		
ENSG00000228190		
ENSG00000236468		
ENSG00000055813	ENSMUSG00000032878	ortholog_one2one
ENSG00000152208	ENSMUSG00000071424	ortholog_one2one
ENSG00000006282	ENSMUSG00000020867	ortholog_one2one
ENSG00000229435		
ENSG00000249351		
ENSG00000152689	ENSMUSG00000071042	ortholog_one2one
ENSG00000142494	ENSMUSG00000010122	ortholog_one2one
ENSG00000253806		
ENSG00000251389		
ENSG00000205869		
ENSG00000188778	ENSMUSG00000031489	ortholog_one2one
ENSG00000254699		
ENSG00000166884	ENSMUSG00000067524	ortholog_one2one
ENSG00000150361	ENSMUSG00000022076	ortholog_one2one
ENSG00000110344	ENSMUSG00000059890	ortholog_one2one
ENSG00000187193		
ENSG00000230268		
ENSG00000143028	ENSMUSG00000027887	ortholog_one2one
ENSG00000265094		
ENSG00000179615	ENSMUSG00000056853	ortholog_one2many
ENSG00000179615	ENSMUSG00000059762	ortholog_one2many
ENSG00000241950		
ENSG00000258193		
ENSG00000280555		
ENSG00000230289		
ENSG00000261831		
ENSG00000260360		
ENSG00000224246		
ENSG00000198417	ENSMUSG00000031762	ortholog_one2many
ENSG00000225536		
ENSG00000254536	ENSMUSG00000039018	ortholog_one2many
ENSG00000242262		
ENSG00000254567		
ENSG00000238019		
ENSG00000181472	ENSMUSG00000075327	ortholog_one2one
ENSG00000228207		
ENSG00000005513	ENSMUSG00000024176	ortholog_one2one
ENSG00000183911		
ENSG00000230755		
ENSG00000238132		
ENSG00000215572		
ENSG00000168925	ENSMUSG00000031957	ortholog_one2many
ENSG00000140749	ENSMUSG00000035004	ortholog_one2one
ENSG00000266524	ENSMUSG00000021943	ortholog_one2one
ENSG00000258440		
ENSG00000254801		
ENSG00000249021		
ENSG00000248709		
ENSG00000170571	ENSMUSG00000021728	ortholog_one2one
ENSG00000183258	ENSMUSG00000021494	ortholog_one2one
ENSG00000229826		
ENSG00000250430		
ENSG00000276892		
ENSG00000101247	ENSMUSG00000027384	ortholog_one2one
ENSG00000215297		
ENSG00000276870		
ENSG00000168246	ENSMUSG00000044949	ortholog_one2one
ENSG00000164308		
ENSG00000176868		
ENSG00000282532		
ENSG00000272574		
ENSG00000234961		
ENSG00000270135		
ENSG00000237636		
ENSG00000198517	ENSMUSG00000018143	ortholog_one2one
ENSG00000180708	ENSMUSG00000047286	ortholog_one2one
ENSG00000167524	ENSMUSG00000037593	ortholog_one2one
ENSG00000186306		
ENSG00000226914		
ENSG00000254674		
ENSG00000206296		
ENSG00000124429	ENSMUSG00000034607	ortholog_one2one
ENSG00000160539	ENSMUSG00000051373	ortholog_one2one
ENSG00000259754		
ENSG00000095383	ENSMUSG00000039813	ortholog_one2one
ENSG00000259730		
ENSG00000260823		
ENSG00000248645		
ENSG00000169385	ENSMUSG00000059606	ortholog_many2many
ENSG00000169385	ENSMUSG00000072601	ortholog_many2many
ENSG00000169385	ENSMUSG00000090166	ortholog_many2many
ENSG00000169385	ENSMUSG00000050766	ortholog_many2many
ENSG00000169385	ENSMUSG00000062148	ortholog_many2many
ENSG00000169385	ENSMUSG00000047222	ortholog_many2many
ENSG00000169385	ENSMUSG00000072596	ortholog_many2many
ENSG00000255163		
ENSG00000232243		
ENSG00000213607		
ENSG00000164366	ENSMUSG00000021578	ortholog_one2one
ENSG00000236227		
ENSG00000255304		
ENSG00000234792		
ENSG00000179057		
ENSG00000226799		
ENSG00000007202	ENSMUSG00000010277	ortholog_one2one
ENSG00000174527	ENSMUSG00000066952	ortholog_one2one
ENSG00000234999		
ENSG00000260862		
ENSG00000235620		
ENSG00000228767		
ENSG00000178084		
ENSG00000277289		
ENSG00000226523		
ENSG00000260788		
ENSG00000138107	ENSMUSG00000025228	ortholog_one2one
ENSG00000218754		
ENSG00000211452	ENSMUSG00000034785	ortholog_one2one
ENSG00000110786	ENSMUSG00000030854	ortholog_one2one
ENSG00000264538		
ENSG00000213213	ENSMUSG00000026940	ortholog_one2one
ENSG00000151117	ENSMUSG00000010307	ortholog_one2one
ENSG00000223395		
ENSG00000242259	ENSMUSG00000071632	ortholog_one2one
ENSG00000273300		
ENSG00000185065		
ENSG00000224556		
ENSG00000228954		
ENSG00000280412		
ENSG00000229147		
ENSG00000131188	ENSMUSG00000034686	ortholog_one2one
ENSG00000166603	ENSMUSG00000047259	ortholog_one2one
ENSG00000177614	ENSMUSG00000050751	ortholog_one2one
ENSG00000135443		
ENSG00000249944		
ENSG00000249766		
ENSG00000248734		
ENSG00000233974		
ENSG00000250551		
ENSG00000243234		
ENSG00000230029		
ENSG00000250955		
ENSG00000237023		
ENSG00000223893		
ENSG00000132541	ENSMUSG00000022323	ortholog_one2one
ENSG00000120457	ENSMUSG00000032034	ortholog_one2one
ENSG00000274240		
ENSG00000156689		
ENSG00000257696		
ENSG00000284701	ENSMUSG00000037689	ortholog_one2one
ENSG00000271618		
ENSG00000261469		
ENSG00000242068		
ENSG00000250782	ENSMUSG00000024218	ortholog_one2many
ENSG00000240210		
ENSG00000266803		
ENSG00000214814	ENSMUSG00000037106	ortholog_one2one
ENSG00000126890		
ENSG00000074201	ENSMUSG00000025439	ortholog_one2one
ENSG00000234361		
ENSG00000253885		
ENSG00000242393		
ENSG00000079308	ENSMUSG00000055322	ortholog_one2one
ENSG00000235173	ENSMUSG00000022554	ortholog_one2one
ENSG00000270021		
ENSG00000218868		
ENSG00000158169	ENSMUSG00000021461	ortholog_one2one
ENSG00000282805		
ENSG00000233484		
ENSG00000259746		
ENSG00000233430		
ENSG00000167491	ENSMUSG00000036180	ortholog_one2one
ENSG00000176261	ENSMUSG00000057572	ortholog_one2one
ENSG00000231993		
ENSG00000105136		
ENSG00000253510		
ENSG00000204311	ENSMUSG00000075267	ortholog_one2one
ENSG00000111752	ENSMUSG00000040669	ortholog_one2one
ENSG00000279005		
ENSG00000271248		
ENSG00000265380		
ENSG00000241200		
ENSG00000279799		
ENSG00000188549	ENSMUSG00000045838	ortholog_one2one
ENSG00000274159		
ENSG00000115760	ENSMUSG00000024073	ortholog_one2one
ENSG00000276334		
ENSG00000270754		
ENSG00000272613		
ENSG00000123374	ENSMUSG00000025358	ortholog_one2one
ENSG00000232710		
ENSG00000284373	ENSMUSG00000024218	ortholog_one2many
ENSG00000275491		
ENSG00000268799		
ENSG00000274863		
ENSG00000168918	ENSMUSG00000026288	ortholog_one2one
ENSG00000255146		
ENSG00000211689	ENSMUSG00000091682	ortholog_many2many
ENSG00000211689	ENSMUSG00000076757	ortholog_many2many
ENSG00000211689	ENSMUSG00000076752	ortholog_many2many
ENSG00000211689	ENSMUSG00000076749	ortholog_many2many
ENSG00000227203		
ENSG00000222014	ENSMUSG00000030704	ortholog_one2many
ENSG00000237037		
ENSG00000273258		
ENSG00000232128		
ENSG00000249662		
ENSG00000255307	ENSMUSG00000043948	ortholog_one2one
ENSG00000244625		
ENSG00000254444		
ENSG00000180909		
ENSG00000180919	ENSMUSG00000073907	ortholog_one2many
ENSG00000180919	ENSMUSG00000073909	ortholog_one2many
ENSG00000180714		
ENSG00000282092		
ENSG00000226621		
ENSG00000134438	ENSMUSG00000024518	ortholog_one2one
ENSG00000254488		
ENSG00000233441		
ENSG00000196564		
ENSG00000249795		
ENSG00000129514	ENSMUSG00000035451	ortholog_one2one
ENSG00000143924	ENSMUSG00000032624	ortholog_one2one
ENSG00000147118	ENSMUSG00000054737	ortholog_one2one
ENSG00000213739		
ENSG00000155974	ENSMUSG00000034813	ortholog_one2one
ENSG00000272754		
ENSG00000237321		
ENSG00000244067	ENSMUSG00000057933	ortholog_many2many
ENSG00000244067	ENSMUSG00000074183	ortholog_many2many
ENSG00000244067	ENSMUSG00000074179	ortholog_many2many
ENSG00000244067	ENSMUSG00000111709	ortholog_many2many
ENSG00000164291	ENSMUSG00000021592	ortholog_one2one
ENSG00000228721		
ENSG00000186204	ENSMUSG00000003484	ortholog_many2many
ENSG00000186204	ENSMUSG00000073424	ortholog_many2many
ENSG00000186204	ENSMUSG00000024292	ortholog_many2many
ENSG00000186204	ENSMUSG00000090700	ortholog_many2many
ENSG00000233012		
ENSG00000040487	ENSMUSG00000028744	ortholog_one2one
ENSG00000217085		
ENSG00000224482		
ENSG00000218776		
ENSG00000275025		
ENSG00000165023	ENSMUSG00000047842	ortholog_one2one
ENSG00000175582	ENSMUSG00000030704	ortholog_one2many
ENSG00000234362		
ENSG00000274261		
ENSG00000231231		
ENSG00000226226		
ENSG00000258586		
ENSG00000236874		
ENSG00000225073		
ENSG00000254887		
ENSG00000260409		
ENSG00000223991		
ENSG00000204818		
ENSG00000271526		
ENSG00000228293		
ENSG00000257271		
ENSG00000218109		
ENSG00000123595	ENSMUSG00000079316	ortholog_one2one
ENSG00000229461		
ENSG00000260711		
ENSG00000267135		
ENSG00000248532		
ENSG00000175048	ENSMUSG00000034265	ortholog_one2one
ENSG00000231875		
ENSG00000100122	ENSMUSG00000029343	ortholog_one2one
ENSG00000279557		
ENSG00000228174		
ENSG00000224993		
ENSG00000226927		
ENSG00000135222	ENSMUSG00000063157	ortholog_one2one
ENSG00000174572		
ENSG00000270390		
ENSG00000236287		
ENSG00000215704	ENSMUSG00000058579	ortholog_one2many
ENSG00000271966		
ENSG00000224473		
ENSG00000185074		
ENSG00000231188		
ENSG00000217769		
ENSG00000218561		
ENSG00000274853		
ENSG00000105122	ENSMUSG00000052142	ortholog_one2one
ENSG00000130222	ENSMUSG00000021453	ortholog_one2one
ENSG00000261886		
ENSG00000235147		
ENSG00000280815		
ENSG00000253711		
ENSG00000262517		
ENSG00000253137		
ENSG00000121057	ENSMUSG00000018428	ortholog_one2one
ENSG00000262904		
ENSG00000262640		
ENSG00000254222		
ENSG00000254285		
ENSG00000184672	ENSMUSG00000039717	ortholog_one2one
ENSG00000211728		
ENSG00000262802		
ENSG00000259554		
ENSG00000261419		
ENSG00000259221		
ENSG00000237438		
ENSG00000198363	ENSMUSG00000028207	ortholog_one2one
ENSG00000184110	ENSMUSG00000030738	ortholog_one2many
ENSG00000088727	ENSMUSG00000032489	ortholog_one2one
ENSG00000258279		
ENSG00000257137		
ENSG00000258556		
ENSG00000123360	ENSMUSG00000022489	ortholog_one2one
ENSG00000108691	ENSMUSG00000035385	ortholog_one2one
ENSG00000137872	ENSMUSG00000027200	ortholog_one2one
ENSG00000167767	ENSMUSG00000037185	ortholog_one2one
ENSG00000101639	ENSMUSG00000024542	ortholog_one2one
ENSG00000235592		
ENSG00000115919	ENSMUSG00000026866	ortholog_one2one
ENSG00000226985		
ENSG00000145016	ENSMUSG00000035629	ortholog_one2one
ENSG00000257155		
ENSG00000197582		
ENSG00000259169		
ENSG00000226434		
ENSG00000179008	ENSMUSG00000021098	ortholog_one2one
ENSG00000270861		
ENSG00000151418	ENSMUSG00000026394	ortholog_one2one
ENSG00000237640		
ENSG00000176402	ENSMUSG00000056966	ortholog_one2one
ENSG00000262370		
ENSG00000280641		
ENSG00000259307		
ENSG00000253639		
ENSG00000231137		
ENSG00000261250		
ENSG00000162482	ENSMUSG00000028743	ortholog_one2many
ENSG00000231473		
ENSG00000236539		
ENSG00000258849		
ENSG00000258535		
ENSG00000162779	ENSMUSG00000026601	ortholog_one2one
ENSG00000243504		
ENSG00000259157		
ENSG00000213707		
ENSG00000260917		
ENSG00000278229		
ENSG00000128294	ENSMUSG00000029344	ortholog_one2one
ENSG00000279315		
ENSG00000259118		
ENSG00000283757		
ENSG00000225292		
ENSG00000184617		
ENSG00000171811	ENSMUSG00000049571	ortholog_one2one
ENSG00000184500	ENSMUSG00000022912	ortholog_one2one
ENSG00000125952	ENSMUSG00000059436	ortholog_one2one
ENSG00000273828		
ENSG00000107593	ENSMUSG00000037578	ortholog_one2one
ENSG00000110711	ENSMUSG00000024847	ortholog_one2one
ENSG00000270728		
ENSG00000225849		
ENSG00000215452		
ENSG00000184302	ENSMUSG00000021099	ortholog_one2one
ENSG00000272372		
ENSG00000275397		
ENSG00000243977		
ENSG00000214329		
ENSG00000258427		
ENSG00000258670		
ENSG00000258692		
ENSG00000279314		
ENSG00000183307	ENSMUSG00000094626	ortholog_one2one
ENSG00000227863		
ENSG00000258764		
ENSG00000253795		
ENSG00000235822		
ENSG00000226586		
ENSG00000182010	ENSMUSG00000037846	ortholog_one2one
ENSG00000132640	ENSMUSG00000062098	ortholog_one2one
ENSG00000274837		
ENSG00000273203		
ENSG00000226481		
ENSG00000237997		
ENSG00000162771	ENSMUSG00000091017	ortholog_one2one
ENSG00000273442		
ENSG00000235328		
ENSG00000166166	ENSMUSG00000060950	ortholog_one2one
ENSG00000274362		
ENSG00000188981	ENSMUSG00000051246	ortholog_one2one
ENSG00000177663	ENSMUSG00000002897	ortholog_one2one
ENSG00000180745	ENSMUSG00000050866	ortholog_one2one
ENSG00000224459		
ENSG00000255538		
ENSG00000255139		
ENSG00000261476		
ENSG00000251385		
ENSG00000249893		
ENSG00000153774	ENSMUSG00000031954	ortholog_one2one
ENSG00000233604		
ENSG00000132846	ENSMUSG00000041995	ortholog_one2one
ENSG00000196611	ENSMUSG00000041620	ortholog_one2many
ENSG00000196611	ENSMUSG00000043089	ortholog_one2many
ENSG00000013563	ENSMUSG00000019088	ortholog_one2one
ENSG00000152475		
ENSG00000253768		
ENSG00000143952	ENSMUSG00000020128	ortholog_one2one
ENSG00000255057		
ENSG00000197588		
ENSG00000267026		
ENSG00000251211		
ENSG00000115594	ENSMUSG00000026072	ortholog_one2one
ENSG00000115935	ENSMUSG00000075284	ortholog_one2one
ENSG00000139973	ENSMUSG00000044912	ortholog_one2one
ENSG00000233220		
ENSG00000229501		
ENSG00000125430	ENSMUSG00000070407	ortholog_many2many
ENSG00000125430	ENSMUSG00000047759	ortholog_many2many
ENSG00000251273		
ENSG00000120509	ENSMUSG00000015668	ortholog_one2one
ENSG00000267373		
ENSG00000250524		
ENSG00000112339	ENSMUSG00000019977	ortholog_one2one
ENSG00000196628	ENSMUSG00000053477	ortholog_one2one
ENSG00000225802		
ENSG00000185000	ENSMUSG00000022555	ortholog_one2one
ENSG00000256185		
ENSG00000276173		
ENSG00000250848		
ENSG00000167286	ENSMUSG00000032094	ortholog_one2one
ENSG00000188677	ENSMUSG00000022438	ortholog_one2one
ENSG00000215022		
ENSG00000261720		
ENSG00000233526		
ENSG00000229155		
ENSG00000175155	ENSMUSG00000018427	ortholog_one2one
ENSG00000231159		
ENSG00000273098		
ENSG00000218208		
ENSG00000116641	ENSMUSG00000028556	ortholog_one2one
ENSG00000131016	ENSMUSG00000038587	ortholog_one2one
ENSG00000267741		
ENSG00000227444		
ENSG00000236132		
ENSG00000279111	ENSMUSG00000066672	ortholog_one2many
ENSG00000279111	ENSMUSG00000059503	ortholog_one2many
ENSG00000272047	ENSMUSG00000034345	ortholog_one2one
ENSG00000172250		
ENSG00000270837		
ENSG00000268660		
ENSG00000226867		
ENSG00000205364		
ENSG00000230307		
ENSG00000197706	ENSMUSG00000044897	ortholog_one2one
ENSG00000106772	ENSMUSG00000039126	ortholog_one2one
ENSG00000282953		
ENSG00000268375		
ENSG00000260796		
ENSG00000171150	ENSMUSG00000037104	ortholog_one2one
ENSG00000253645		
ENSG00000234865		
ENSG00000196475	ENSMUSG00000050553	ortholog_one2one
ENSG00000255113		
ENSG00000182853	ENSMUSG00000020830	ortholog_one2one
ENSG00000259699		
ENSG00000228771		
ENSG00000231593		
ENSG00000229040		
ENSG00000227058		
ENSG00000023697	ENSMUSG00000030225	ortholog_one2one
ENSG00000196642	ENSMUSG00000015087	ortholog_one2one
ENSG00000265443		
ENSG00000255151		
ENSG00000273212		
ENSG00000182698	ENSMUSG00000033061	ortholog_one2one
ENSG00000087111	ENSMUSG00000041958	ortholog_one2one
ENSG00000277149	ENSMUSG00000056310	ortholog_one2many
ENSG00000111886	ENSMUSG00000023267	ortholog_one2one
ENSG00000225417		
ENSG00000270694		
ENSG00000109103	ENSMUSG00000002058	ortholog_one2one
ENSG00000204366	ENSMUSG00000049823	ortholog_one2one
ENSG00000259350		
ENSG00000234616	ENSMUSG00000046380	ortholog_one2one
ENSG00000281718		
ENSG00000156531	ENSMUSG00000025626	ortholog_one2one
ENSG00000177025	ENSMUSG00000030385	ortholog_one2one
ENSG00000169220	ENSMUSG00000052087	ortholog_one2one
ENSG00000213625	ENSMUSG00000035212	ortholog_one2one
ENSG00000234495		
ENSG00000261976		
ENSG00000253110		
ENSG00000081721	ENSMUSG00000026659	ortholog_one2one
ENSG00000131019		
ENSG00000257528		
ENSG00000231052		
ENSG00000270279		
ENSG00000149328	ENSMUSG00000036395	ortholog_one2one
ENSG00000178750	ENSMUSG00000047854	ortholog_one2one
ENSG00000230986		
ENSG00000214049		
ENSG00000150676	ENSMUSG00000030617	ortholog_one2one
ENSG00000124839	ENSMUSG00000026304	ortholog_one2one
ENSG00000255933		
ENSG00000235719		
ENSG00000279742		
ENSG00000234432		
ENSG00000163291	ENSMUSG00000055725	ortholog_one2one
ENSG00000231240		
ENSG00000171649	ENSMUSG00000030393	ortholog_one2one
ENSG00000198791	ENSMUSG00000031601	ortholog_one2one
ENSG00000117791	ENSMUSG00000073481	ortholog_one2one
ENSG00000230150		
ENSG00000225940		
ENSG00000251539		
ENSG00000239877		
ENSG00000233718		
ENSG00000103091	ENSMUSG00000031959	ortholog_one2one
ENSG00000196366		
ENSG00000223457		
ENSG00000259164		
ENSG00000242352		
ENSG00000232010		
ENSG00000232721		
ENSG00000197548	ENSMUSG00000030314	ortholog_one2one
ENSG00000257829		
ENSG00000271716		
ENSG00000206404		
ENSG00000244124		
ENSG00000270641		
ENSG00000226028		
ENSG00000238280		
ENSG00000239268		
ENSG00000224098		
ENSG00000282379		
ENSG00000245970		
ENSG00000227370		
ENSG00000281538		
ENSG00000270915		
ENSG00000231202		
ENSG00000225459		
ENSG00000110328	ENSMUSG00000038296	ortholog_one2one
ENSG00000243423		
ENSG00000109756	ENSMUSG00000062232	ortholog_one2one
ENSG00000270648		
ENSG00000237427		
ENSG00000166569	ENSMUSG00000024519	ortholog_one2one
ENSG00000235627		
ENSG00000112796	ENSMUSG00000023960	ortholog_one2one
ENSG00000279616		
ENSG00000151033	ENSMUSG00000024233	ortholog_one2many
ENSG00000226504		
ENSG00000271151		
ENSG00000162817	ENSMUSG00000039349	ortholog_one2one
ENSG00000156959	ENSMUSG00000042873	ortholog_one2one
ENSG00000277541		
ENSG00000266086		
ENSG00000279924		
ENSG00000217805		
ENSG00000236278		
ENSG00000237530		
ENSG00000223430		
ENSG00000096401	ENSMUSG00000112814	ortholog_one2many
ENSG00000096401	ENSMUSG00000112216	ortholog_one2many
ENSG00000096401	ENSMUSG00000112252	ortholog_one2many
ENSG00000096401	ENSMUSG00000112419	ortholog_one2many
ENSG00000096401	ENSMUSG00000112027	ortholog_one2many
ENSG00000096401	ENSMUSG00000112781	ortholog_one2many
ENSG00000096401	ENSMUSG00000112495	ortholog_one2many
ENSG00000096401	ENSMUSG00000112919	ortholog_one2many
ENSG00000096401	ENSMUSG00000023932	ortholog_one2many
ENSG00000213355		
ENSG00000204764	ENSMUSG00000040594	ortholog_one2one
ENSG00000175573	ENSMUSG00000047423	ortholog_one2one
ENSG00000269533		
ENSG00000152433		
ENSG00000237481		
ENSG00000106546	ENSMUSG00000019256	ortholog_one2many
ENSG00000244712		
ENSG00000278733		
ENSG00000242485	ENSMUSG00000029066	ortholog_one2one
ENSG00000225582		
ENSG00000004776	ENSMUSG00000036854	ortholog_one2one
ENSG00000161031	ENSMUSG00000079563	ortholog_one2one
ENSG00000105953	ENSMUSG00000020456	ortholog_one2one
ENSG00000204816		
ENSG00000269961		
ENSG00000280529		
ENSG00000116218	ENSMUSG00000026602	ortholog_one2one
ENSG00000258488		
ENSG00000247081		
ENSG00000244226		
ENSG00000240175		
ENSG00000255153		
ENSG00000236808		
ENSG00000099139	ENSMUSG00000024713	ortholog_one2one
ENSG00000205502	ENSMUSG00000047990	ortholog_many2many
ENSG00000205502	ENSMUSG00000091956	ortholog_many2many
ENSG00000162772	ENSMUSG00000026628	ortholog_one2one
ENSG00000256072		
ENSG00000233728		
ENSG00000236833		
ENSG00000124635		
ENSG00000185090	ENSMUSG00000042763	ortholog_one2one
ENSG00000196072	ENSMUSG00000057506	ortholog_one2one
ENSG00000052795	ENSMUSG00000061175	ortholog_one2one
ENSG00000255317		
ENSG00000076555	ENSMUSG00000042010	ortholog_one2one
ENSG00000273450		
ENSG00000242880		
ENSG00000223495		
ENSG00000277768		
ENSG00000179698	ENSMUSG00000109179	ortholog_one2one
ENSG00000174227	ENSMUSG00000029263	ortholog_one2one
ENSG00000226058		
ENSG00000105146	ENSMUSG00000070837	ortholog_one2one
ENSG00000139800	ENSMUSG00000041703	ortholog_one2one
ENSG00000229742		
ENSG00000182108	ENSMUSG00000038055	ortholog_one2one
ENSG00000275673		
ENSG00000280153		
ENSG00000234218		
ENSG00000062598	ENSMUSG00000017670	ortholog_one2one
ENSG00000230863		
ENSG00000271397		
ENSG00000274212		
